xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,form,version,part,line_number,scope,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrState,F9_06_PZ_RECPERSADDFPRV,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ProvinceOrStateNm,F9_06_PZ_RECPERSADDFPRV,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: foreign address, provice or state",[ForeignAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/State,F9_06_PZ_RECPERSADDST,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: US address, state",[USAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/StateAbbreviationCd,F9_06_PZ_RECPERSADDST,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: US address, state",[USAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/Country,F9_06_PZ_RECPERSADDFCTRY,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: foreign address, country",[AddressForeign] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,CountryType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/ProvinceOrState,F9_06_PZ_RECPERSADDFPRV,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: foreign address, provice or state",[AddressForeign] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/State,F9_06_PZ_RECPERSADDST,F9_06_DISCLOSURE_BOOKS_ADDR_STATE,33,"Person who possesses the organization's books and records: US address, state",[AddressUS] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,StateType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/ForeignAddress/PostalCode,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCd,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/USAddress/ZIPCode,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressForeign/PostalCode,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[AddressForeign] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/AddressUS/ZIPCode,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[AddressUS] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/ForeignPostalCd,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/ForeignAddress/PostalCode,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[ForeignAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCd,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/USAddress/ZIPCode,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[USAddress] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressForeign/PostalCode,F9_06_PZ_RECPERSADDFPTCD,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: foreign address, postal code",[AddressForeign] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,TextType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/AddressUS/ZIPCode,F9_06_PZ_RECPERSADDZIP,F9_06_DISCLOSURE_BOOKS_ADDR_ZIP,31,"Person who possesses the organization's books and records: US address, zip code",[AddressUS] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,ZIPCodeType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[BusinessName] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[BusinessName] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NameBusiness/BusinessNameLine1,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[NameBusiness] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine1,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[BusinessName] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine1Txt,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[BusinessName] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NameBusiness/BusinessNameLine1,F9_06_PZ_RECPERSBUSNML1,F9_06_DISCLOSURE_BOOKS_BIZ_L01,30,"Business who possesses the organization's books and records: name, line 1",[NameBusiness] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine1Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[BusinessName] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[BusinessName] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NameBusiness/BusinessNameLine2,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[NameBusiness] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine2,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[BusinessName] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/BusinessName/BusinessNameLine2Txt,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[BusinessName] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NameBusiness/BusinessNameLine2,F9_06_PZ_RECPERSBUSNML2,F9_06_DISCLOSURE_BOOKS_BIZ_L02,30,"Business who possesses the organization's books and records: name, line 2",[NameBusiness] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,BusinessNameLine2Type,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/PersonNm,F9_06_PZ_RECPERSNAME,F9_06_DISCLOSURE_BOOKS_NAME,27,Person who possesses the organization's books and records: name,[PersonNm] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,PersonNameType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/NamePerson,F9_06_PZ_RECPERSNAME,F9_06_DISCLOSURE_BOOKS_NAME,27,Person who possesses the organization's books and records: name,[NamePerson] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,PersonNameType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PersonNm,F9_06_PZ_RECPERSNAME,F9_06_DISCLOSURE_BOOKS_NAME,27,Person who possesses the organization's books and records: name,[PersonNm] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,PersonNameType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/NamePerson,F9_06_PZ_RECPERSNAME,F9_06_DISCLOSURE_BOOKS_NAME,27,Person who possesses the organization's books and records: name,[NamePerson] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,PersonNameType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/BooksInCareOfDetail/PhoneNum,F9_06_PZ_RECPERSTEL,F9_06_DISCLOSURE_BOOKS_PHONE,28,Person who possesses the organization's books and records: telephone number,[PhoneNum] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,PhoneNumberType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TheBooksAreInCareOf/TelephoneNumber,F9_06_PZ_RECPERSTEL,F9_06_DISCLOSURE_BOOKS_PHONE,28,Person who possesses the organization's books and records: telephone number,[TelephoneNumber] Part VI Section C Line 20,F990-PC-PART-06-SECTION-C-LINE-20,F990-PC,F990,PC,PART-06,Line 20,PZ,PhoneNumberType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/BooksInCareOfDetail/PhoneNum,F9_06_PZ_RECPERSTEL,F9_06_DISCLOSURE_BOOKS_PHONE,28,Person who possesses the organization's books and records: telephone number,[PhoneNum] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,PhoneNumberType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/TheBooksAreInCareOf/TelephoneNumber,F9_06_PZ_RECPERSTEL,F9_06_DISCLOSURE_BOOKS_PHONE,28,Person who possesses the organization's books and records: telephone number,[TelephoneNumber] Part V Line 42a,F990-EZ-PART-05-LINE-42A,F990-EZ,F990,EZ,PART-05,Line 42a,PZ,PhoneNumberType,text,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OtherWebsite,F9_06_PC_FORMAVLOTHWEB,F9_06_DISCLOSURE_FORMS_AVBL_OTHER_WEBSITE_X,43,Form available on another's website,[OtherWebsite] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OtherWebsiteInd,F9_06_PC_FORMAVLOTHWEB,F9_06_DISCLOSURE_FORMS_AVBL_OTHER_WEBSITE_X,43,Form available on another's website,[OtherWebsiteInd] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/OtherInd,F9_06_PC_FORMAVLOTHER,F9_06_DISCLOSURE_FORMS_AVBL_OTHER_X,35,Form available Other (explain in Schedule O),[OtherInd] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/OwnWebsite,F9_06_PC_FORMAVLOWNWEB,F9_06_DISCLOSURE_FORMS_AVBL_OWN_WEBSITE_X,41,Form available on own website,[OwnWebsite] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OwnWebsiteInd,F9_06_PC_FORMAVLOWNWEB,F9_06_DISCLOSURE_FORMS_AVBL_OWN_WEBSITE_X,41,Form available on own website,[OwnWebsiteInd] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/UponRequest,F9_06_PC_FORMAVLREQUEST,F9_06_DISCLOSURE_FORMS_AVBL_REQUEST_X,37,Form available upon request,[UponRequest] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/UponRequestInd,F9_06_PC_FORMAVLREQUEST,F9_06_DISCLOSURE_FORMS_AVBL_REQUEST_X,37,Form available upon request,[UponRequestInd] Part VI Section C Line 18,F990-PC-PART-06-SECTION-C-LINE-18,F990-PC,F990,PC,PART-06,Line 18,PC,CheckboxType,checkbox,ONE,F9-P06-T00-GOVERNANCE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
