xpath,variable_name,variable_name_new,nch,description,location_code_xsd,location_code,form,scope,part,line_number,data_type_xsd,data_type_simple,cardinality,rdb_table,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990/Form990PartVIII/TotalOtherRevenue,F9_08_PC_TOTAOTHEREVE,F9_08_REV_MISC_TOTAL_TOT,24,Other miscellaneous revenue total,,F990-PC-PART-08-LINE-11E-COL-A,F990-PC,PC,PART-08,Line 11e Column (A),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/OtherRevenueTotalAmt,F9_08_PC_MISCREVTOTALREV,F9_08_REV_MISC_TOTAL_TOT,24,Misc. Revenue Total Revenue (Sum of 11a-11d) (Col A),[OtherRevenueTotalAmt] Part VIII Line 11e,F990-PC-PART-08-LINE-11E-COL-A,F990-PC,PC,PART-08,Line 11e Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/TotalOtherRevenue,F9_08_PC_MISCREVTOTALREV,F9_08_REV_MISC_TOTAL_TOT,24,Misc. Revenue Total Revenue (Sum of 11a-11d) (Col A),[TotalOtherRevenue] Part VIII Line 11e,F990-PC-PART-08-LINE-11E-COL-A,F990-PC,PC,PART-08,Line 11e Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/OtherRevenueMisc/UnrelatedBusinessRevenue,F9_08_PC_OTREMIUNBURE,F9_08_REV_MISC_UNR,18,Unrelated business revenue,,F990-PC-PART-08-LINE-11-ABC-COL-C,F990-PC,PC,PART-08,Line 11a-c Column (C),,numeric,MANY,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/OtherRevenueMisc/UnrelatedBusinessRevenue,F9_08_PC_OTHMISCREVUNRELREV,F9_08_REV_MISC_UNR,18,All other misc. revenue - unrelated,[OtherRevenueMisc] Part VIII Line 11a 11b 11c; [UnrelatedBusinessRevenue] Part VIII Column (C),F990-PC-PART-08-LINE-11-ABC-COL-C,F990-PC,PC,PART-08,Line 11a-c Column (C),USAmountType,numeric,MANY,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/OtherRevenueMiscGrp/UnrelatedBusinessRevenueAmt,F9_08_PC_OTHMISCREVUNRELREV,F9_08_REV_MISC_UNR,18,All other misc. revenue - unrelated,[OtherRevenueMiscGrp] Part VIII Line 11a 11b 11c; [UnrelatedBusinessRevenueAmt] Part VIII Column (C),F990-PC-PART-08-LINE-11-ABC-COL-C,F990-PC,PC,PART-08,Line 11a-c Column (C),USAmountType,numeric,MANY,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/CntrbtnsRprtdFundraisingEvents,F9_08_PC_CNTRPRFUNEVE,F9_08_REV_OTH_FUNDREVNTS_0,26,Contributions reported from fundraising events on line 1c,,F990-PC-PART-08-LINE-08A-0,F990-PC,PZ,PART-08,Line 08a 0,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/CntrbtnsRprtdFundraisingEvents,F9_08_PC_CONTRIBFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_0,26,8a-0,[CntrbtnsRprtdFundraisingEvents] Part VIII Line 8a,F990-PC-PART-08-LINE-08A-0,F990-PC,PZ,PART-08,Line 08a 0,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/ContriRptFundraisingEventAmt,F9_08_PC_CONTRIBFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_0,26,8a-0,[ContriRptFundraisingEventAmt] Part VIII Line 8a,F990-PC-PART-08-LINE-08A-0,F990-PC,PZ,PART-08,Line 08a 0,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/FundraisingGrossIncomeAmt,F9_08_PZ_FUNDGROSINCO,F9_08_REV_OTH_FUNDREVNTS_1,26,IRS990 - 8a-1,[FundraisingGrossIncomeAmt] Part I Line 6b,F990-EZ-PART-01-LINE-06B-1,F990-EZ,PZ,PART-08,Line 06b 1,USAmountNNType,numeric,ONE,F9-P08-T00-REVENUE,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/GrossIncomeFundraisingEvents,F9_08_PC_GROINCFUNEVE,F9_08_REV_OTH_FUNDREVNTS_1,26,Gross income from fundraising events,,F990-PC-PART-08-LINE-08A-1,F990-PC,PZ,PART-08,Line 08a 1,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/FundraisingGrossIncomeAmt,F9_08_PC_GRSINCFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_1,26,8a-1,[FundraisingGrossIncomeAmt] Part VIII Line 8a,F990-PC-PART-08-LINE-08A-1,F990-PC,PZ,PART-08,Line 08a 1,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/GrossIncomeFundraisingEvents,F9_08_PC_GRSINCFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_1,26,8a-1,[GrossIncomeFundraisingEvents] Part VIII Line 8a,F990-PC-PART-08-LINE-08A-1,F990-PC,PZ,PART-08,Line 08a 1,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetIncomeFromFundraisingEvents/ExclusionAmount,F9_08_PC_NIFFEEAMOUNT,F9_08_REV_OTH_FUNDREVNTS_NET_EXC,32,Excluded by section 512; 513; or 514: amount,,F990-PC-PART-08-LINE-08C-COL-D,F990-PC,PC,PART-08,Line 08c Column (D),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetIncmFromFundraisingEvtGrp/ExclusionAmt,F9_08_PC_EXCLNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_EXC,32,8c-D,[NetIncmFromFundraisingEvtGrp] Part VIII Line 8c; [ExclusionAmt] Part VIII Column (D),F990-PC-PART-08-LINE-08C-COL-D,F990-PC,PC,PART-08,Line 08c Column (D),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/ExclusionAmount,F9_08_PC_EXCLNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_EXC,32,8c-D,[NetIncomeFromFundraisingEvents] Part VIII Line 8c; [ExclusionAmount] Part VIII Column (D),F990-PC-PART-08-LINE-08C-COL-D,F990-PC,PC,PART-08,Line 08c Column (D),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetIncomeFromFundraisingEvents/RelatedOrExemptFunctionIncome,F9_08_PC_NIFFEROEFINC,F9_08_REV_OTH_FUNDREVNTS_NET_REL,32,Related or exempt function revenue,,F990-PC-PART-08-LINE-08C-COL-B,F990-PC,PC,PART-08,Line 08c Column (B),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/RelatedOrExemptFunctionIncome,F9_08_PC_RELNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_REL,32,8c-B,[NetIncomeFromFundraisingEvents] Part VIII Line 8c; [RelatedOrExemptFunctionIncome] Part VIII Column (B),F990-PC-PART-08-LINE-08C-COL-B,F990-PC,PC,PART-08,Line 08c Column (B),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7,2009,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetIncomeFromFundraisingEvents/TotalRevenueColumn,F9_08_PC_NIFFETRCOLUM,F9_08_REV_OTH_FUNDREVNTS_NET_TOT,32,Net Income From Fundraising Events - Total revenue,,F990-PC-PART-08-LINE-08C-COL-A,F990-PC,PC,PART-08,Line 08c Column (A),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetIncmFromFundraisingEvtGrp/TotalRevenueColumnAmt,F9_08_PC_TOTNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_TOT,32,8c-A,[NetIncmFromFundraisingEvtGrp] Part VIII Line 8c; [TotalRevenueColumnAmt] Part VIII Column (A),F990-PC-PART-08-LINE-08C-COL-A,F990-PC,PC,PART-08,Line 08c Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,TRUE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/TotalRevenueColumn,F9_08_PC_TOTNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_TOT,32,8c-A,[NetIncomeFromFundraisingEvents] Part VIII Line 8c; [TotalRevenueColumn] Part VIII Column (A),F990-PC-PART-08-LINE-08C-COL-A,F990-PC,PC,PART-08,Line 08c Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetIncomeFromFundraisingEvents/UnrelatedBusinessRevenue,F9_08_PC_NIFFEUBREVEN,F9_08_REV_OTH_FUNDREVNTS_NET_UNR,32,Unrelated business revenue,,F990-PC-PART-08-LINE-08C-COL-C,F990-PC,PC,PART-08,Line 08c Column (C),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetIncmFromFundraisingEvtGrp/UnrelatedBusinessRevenueAmt,F9_08_PC_UNRELNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_UNR,32,8c-C,[NetIncmFromFundraisingEvtGrp] Part VIII Line 8c; [UnrelatedBusinessRevenueAmt] Part VIII Column (C),F990-PC-PART-08-LINE-08C-COL-C,F990-PC,PC,PART-08,Line 08c Column (C),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NetIncomeFromFundraisingEvents/UnrelatedBusinessRevenue,F9_08_PC_UNRELNETFDRSGEVT,F9_08_REV_OTH_FUNDREVNTS_NET_UNR,32,8c-C,[NetIncomeFromFundraisingEvents] Part VIII Line 8c; [UnrelatedBusinessRevenue] Part VIII Column (C),F990-PC-PART-08-LINE-08C-COL-C,F990-PC,PC,PART-08,Line 08c Column (C),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetGainOrLossInvestments/ExclusionAmount,F9_08_PC_NEGALOINEXAM,F9_08_REV_OTH_GAINLOSS_NET_EXC,30,Excluded by section 512; 513; or 514: amount,,F990-PC-PART-08-LINE-07D-COL-D,F990-PC,PC,PART-08,Line 07d Column (D),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetGainOrLossInvestments/ExclusionAmount,F9_08_PC_GAINLOSSREVEXCL,F9_08_REV_OTH_GAINLOSS_NET_EXC,30,Gross sales excluded revenue,[NetGainOrLossInvestments] Part VIII Line 7d; [ExclusionAmount] Part VIII Column (D),F990-PC-PART-08-LINE-07D-COL-D,F990-PC,PC,PART-08,Line 07d Column (D),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/NetGainOrLossInvestmentsGrp/ExclusionAmt,F9_08_PC_GAINLOSSREVEXCL,F9_08_REV_OTH_GAINLOSS_NET_EXC,30,Gross sales excluded revenue,[NetGainOrLossInvestmentsGrp] Part VIII Line 7d; [ExclusionAmt] Part VIII Column (D),F990-PC-PART-08-LINE-07D-COL-D,F990-PC,PC,PART-08,Line 07d Column (D),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NetGainOrLossInvestmentsGrp/RelatedOrExemptFuncIncomeAmt,F9_08_PC_GAINLOSSRELREV,F9_08_REV_OTH_GAINLOSS_NET_REL,30,Gross sales related revenue,[NetGainOrLossInvestmentsGrp] Part VIII Line 7d; [RelatedOrExemptFuncIncomeAmt] Part VIII Column (B),F990-PC-PART-08-LINE-07D-COL-B,F990-PC,PC,PART-08,Line 07d Column (B),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/NetGainOrLossInvestments/RelatedOrExemptFunctionIncome,F9_08_PC_GAINLOSSTRELREV,F9_08_REV_OTH_GAINLOSS_NET_REL,30,Gross sales related revenue,[NetGainOrLossInvestments] Part VIII Line 7d; [RelatedOrExemptFunctionIncome] Part VIII Column (B),F990-PC-PART-08-LINE-07D-COL-B,F990-PC,PC,PART-08,Line 07d Column (B),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetGainOrLossInvestments/RelatedOrExemptFunctionIncome,F9_08_PC_NGLIREFINCOM,F9_08_REV_OTH_GAINLOSS_NET_REL,30,Related or exempt function revenue,,F990-PC-PART-08-LINE-07D-COL-B,F990-PC,PC,PART-08,Line 07d Column (B),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetGainOrLossInvestments/TotalRevenueColumn,F9_08_PC_GAINLOSSTOTREV,F9_08_REV_OTH_GAINLOSS_NET_TOT,30,Gross sales total revenue,[NetGainOrLossInvestments] Part VIII Line 7d; [TotalRevenueColumn] Part VIII Column (A),F990-PC-PART-08-LINE-07D-COL-A,F990-PC,PC,PART-08,Line 07d Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/NetGainOrLossInvestmentsGrp/TotalRevenueColumnAmt,F9_08_PC_GAINLOSSTOTREV,F9_08_REV_OTH_GAINLOSS_NET_TOT,30,Gross sales total revenue,[NetGainOrLossInvestmentsGrp] Part VIII Line 7d; [TotalRevenueColumnAmt] Part VIII Column (A),F990-PC-PART-08-LINE-07D-COL-A,F990-PC,PC,PART-08,Line 07d Column (A),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetGainOrLossInvestments/TotalRevenueColumn,F9_08_PC_NGLITRCOLUMN,F9_08_REV_OTH_GAINLOSS_NET_TOT,30,Net Gain Or Loss Investments - Total revenue,,F990-PC-PART-08-LINE-07D-COL-A,F990-PC,PC,PART-08,Line 07d Column (A),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetGainOrLossInvestments/UnrelatedBusinessRevenue,F9_08_PC_GAINLOSSUNRELREV,F9_08_REV_OTH_GAINLOSS_NET_UNR,30,Gross sales unrelated revenue,[NetGainOrLossInvestments] Part VIII Line 7d; [UnrelatedBusinessRevenue] Part VIII Column (C),F990-PC-PART-08-LINE-07D-COL-C,F990-PC,PC,PART-08,Line 07d Column (C),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/NetGainOrLossInvestmentsGrp/UnrelatedBusinessRevenueAmt,F9_08_PC_GAINLOSSUNRELREV,F9_08_REV_OTH_GAINLOSS_NET_UNR,30,Gross sales unrelated revenue,[NetGainOrLossInvestmentsGrp] Part VIII Line 7d; [UnrelatedBusinessRevenueAmt] Part VIII Column (C),F990-PC-PART-08-LINE-07D-COL-C,F990-PC,PC,PART-08,Line 07d Column (C),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetGainOrLossInvestments/UnrelatedBusinessRevenue,F9_08_PC_NGLIUBREVENU,F9_08_REV_OTH_GAINLOSS_NET_UNR,30,Unrelated business revenue,,F990-PC-PART-08-LINE-07D-COL-C,F990-PC,PC,PART-08,Line 07d Column (C),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/Form990PartVIII/GainOrLoss/Other,F9_08_PC_GAINLOSSOTHE,F9_08_REV_OTH_GAINLOSS_OTH,26,Gain Or Loss - Other amount,,F990-PC-PART-08-LINE-07C-COL-ii,F990-PC,PC,PART-08,Line 07c Column (ii),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/GainOrLoss/Other,F9_08_PC_GAINLOSSPER,F9_08_REV_OTH_GAINLOSS_OTH,26,Gross sales gain - other,[GainOrLoss] Part VIII Line 7c; [Other] Part VIII Column (ii),F990-PC-PART-08-LINE-07C-COL-ii,F990-PC,PC,PART-08,Line 07c Column (ii),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GainOrLossGrp/OtherAmt,F9_08_PC_GAINLOSSPER,F9_08_REV_OTH_GAINLOSS_OTH,26,Gross sales gain - other,[GainOrLossGrp] Part VIII Line 7c; [OtherAmt] Part VIII Column (ii),F990-PC-PART-08-LINE-07C-COL-ii,F990-PC,PC,PART-08,Line 07c Column (ii),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/GainOrLoss/Securities,F9_08_PC_GAINLOSSSECU,F9_08_REV_OTH_GAINLOSS_SEC,26,Securities amount,,F990-PC-PART-08-LINE-07C-COL-i,F990-PC,PC,PART-08,Line 07c Column (i),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/GainOrLoss/Securities,F9_08_PC_GAINLOSSSEC,F9_08_REV_OTH_GAINLOSS_SEC,26,Gross sales gain - securities,[GainOrLoss] Part VIII Line 7c; [Securities] Part VIII Column (i),F990-PC-PART-08-LINE-07C-COL-i,F990-PC,PC,PART-08,Line 07c Column (i),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/GainOrLossGrp/SecuritiesAmt,F9_08_PC_GAINLOSSSEC,F9_08_REV_OTH_GAINLOSS_SEC,26,Gross sales gain - securities,[GainOrLossGrp] Part VIII Line 7c; [SecuritiesAmt] Part VIII Column (i),F990-PC-PART-08-LINE-07C-COL-i,F990-PC,PC,PART-08,Line 07c Column (i),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990EZ/GrossIncomeGaming,F9_08_PZ_GROSINCOGAMI,F9_08_REV_OTH_GAMING,20,Gross income from gaming activities,,F990-EZ-PART-01-LINE-06A,F990-EZ,PZ,PART-08,Line 06a,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990EZ/GamingGrossIncome,F9_08_PZ_GAMINGGROSSINC,F9_08_REV_OTH_GAMING,20,Gross income from gaming activities,[GamingGrossIncome] Part I Line 6a,F990-EZ-PART-01-LINE-06A,F990-EZ,PZ,PART-08,Line 06a,USAmountNNType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990EZ/GamingGrossIncomeAmt,F9_08_PZ_GAMINGGROSSINC,F9_08_REV_OTH_GAMING,20,Gross income from gaming activities,[GamingGrossIncomeAmt] Part I Line 6a,F990-EZ-PART-01-LINE-06A,F990-EZ,PZ,PART-08,Line 06a,USAmountNNType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/GrossIncomeGaming,F9_08_PC_GROSINCOGAMI,F9_08_REV_OTH_GAMING,20,Gross income from gaming,,F990-PC-PART-08-LINE-09A,F990-PC,PZ,PART-08,Line 09a,,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/GamingGrossIncomeAmt,F9_08_PZ_GAMINGGROSSINC,F9_08_REV_OTH_GAMING,20,Gross income from gaming activities,[GamingGrossIncomeAmt] Part VIII Line 9a,F990-PC-PART-08-LINE-09A,F990-PC,PZ,PART-08,Line 09a,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990/GrossIncomeGaming,F9_08_PZ_GAMINGGROSSINC,F9_08_REV_OTH_GAMING,20,Gross income from gaming activities,[GrossIncomeGaming] Part VIII Line 9a,F990-PC-PART-08-LINE-09A,F990-PC,PZ,PART-08,Line 09a,USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
/Return/ReturnData/IRS990/Form990PartVIII/NetIncomeFromGaming/ExclusionAmount,F9_08_PC_NEINFRGAEXAM,F9_08_REV_OTH_GAMING_NET_EXC,28,Excluded by section 512; 513; or 514: amount,,F990-PC-PART-08-LINE-09C-COL-D,F990-PC,PC,PART-08,Line 09c Column (D),,numeric,ONE,F9-P08-T00-REVENUE,,,,,,,
/Return/ReturnData/IRS990/NetIncomeFromGaming/ExclusionAmount,F9_08_PC_GAMINGREVEXCL,F9_08_REV_OTH_GAMING_NET_EXC,28,gaming excluded revenue,[NetIncomeFromGaming] Part VIII Line 9c; [ExclusionAmount] Part VIII Column (D),F990-PC-PART-08-LINE-09C-COL-D,F990-PC,PC,PART-08,Line 09c Column (D),USAmountType,numeric,ONE,F9-P08-T00-REVENUE,FALSE,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,T,,
